0 th order coefficient,1st order coefficient,2nd order coefficient,3rd order coefficient,4th order coefficient,5th order coefficient,6th order coefficient,7th order coefficient,8th order coefficient,9th order coefficient,10th order coefficient,11 th order coefficient,12th order coefficient,13 th order coefficient,Delta of 0th order coefficient,Delta of 1st order coefficient,Delta of 2nd order coefficient,Delta of 3rd order coefficient,Delta of 4th order coefficient,Delta of 5th order coefficient,labels
-375.1928178,30.81734473,1.382565933,-2.174841337,-2.539318609,-4.453287881,-10.44133963,-7.403848601,-8.696217285,-2.620145356,-2.458545471,-4.326439629,-2.029806284,-2.404208625,-2.596124225,-4.129931776,-4.71975877,-0.971916828,-4.108069528,-4.770870838,female_disgust
-567.6207886,69.13049316,-22.46957397,2.644906998,-10.03070259,-7.200059891,-30.08008957,-10.97392559,-20.05232239,4.880111217,-15.42862797,-6.680044651,-2.453926802,-8.969615936,-2.448806524,-9.187357903,-8.107499123,1.222966433,-14.00573635,-3.095134258,female_disgust
-511.3708191,73.85047913,-20.58589935,3.040017128,-2.559905529,-8.149610519,-18.21812248,-11.39282799,-21.43694687,2.58110857,-7.94254446,-13.21990395,-1.416931391,-10.02237701,-3.31440568,-7.967632771,-14.07929039,0.425952941,-10.39757824,-4.492266655,female_disgust
-306.252191,19.66934569,2.077102361,-0.111507911,-1.631566757,-2.897980392,-4.650494662,-5.630119271,-5.938224249,-1.583283856,-1.753453349,-3.574689786,-2.107485301,-1.317373602,-2.308507281,-4.129463179,-4.025575189,-1.955384608,-3.277539602,-3.024852794,female_disgust
-567.5548706,71.25180817,-25.33298683,3.550670385,-7.83983469,-10.55319786,-24.30225754,-14.46731377,-22.55208397,5.98826313,-13.75462818,-8.370280266,-2.248170614,-10.54258537,-4.042506695,-10.74203014,-10.45990276,0.289532691,-10.59902,-2.445829391,female_disgust
-454.9423218,57.59917831,-29.93675613,7.101103783,-11.40713882,-13.42993164,-25.24715614,-10.28468704,-18.30739021,-3.298877954,-6.967189789,-12.29290295,-5.066564083,-11.39719868,-3.935043812,-8.637584686,-13.37260246,0.839007616,-12.9725256,-4.83276701,female_disgust
-333.5752332,24.44801717,-1.69821586,-0.285348195,-5.106647274,-6.693301187,-8.337668107,-6.261252783,-6.695734733,-1.809967432,-2.464863066,-4.6034989,-2.689137482,-3.164903661,-1.384857855,-3.3912455,-4.272589529,-0.645976188,-4.854885475,-4.644320122,female_disgust
-508.9622803,52.34817886,-32.76189804,5.470489979,-16.84916115,-14.5339222,-29.68491936,-10.90707684,-19.70278358,0.342486143,-11.65807152,-9.227229118,-7.46328783,-12.19686317,-5.617530346,-11.22806072,-7.399425983,-0.912630022,-15.33119392,-4.896878719,female_disgust
-471.2807312,69.56682587,-17.90414238,3.142368555,-14.73023605,-11.57437801,-23.95710182,-4.130997658,-21.80005264,-4.744074345,-3.160822153,-16.75399399,-5.914092541,-7.087055683,-6.132870197,-4.454697609,-13.02914333,-0.098369703,-12.21858311,-6.414356709,female_disgust
-359.5634428,33.27566392,-0.507532131,1.447214986,-8.512588844,-9.303597862,-8.862771032,-6.105853943,-9.10587782,-2.599025297,-1.654506963,-7.475280743,-3.742972714,-3.563616618,-2.684601927,-3.846741242,-5.702373146,-1.993389676,-6.039357153,-5.731030787,female_disgust
-524.0380249,64.4682312,-22.85044479,3.902855635,-19.77007675,-13.44565296,-26.15537071,-5.908162594,-25.32723618,-0.42237401,-8.633188248,-15.96783161,-5.07643795,-7.83812952,-5.873985767,-7.629747868,-11.70224953,-0.783428073,-13.55468941,-5.322543144,female_disgust
-470.1888123,53.33637238,-23.99151611,8.008337975,-14.44279289,-11.39279175,-29.39924049,-6.951607227,-21.28617096,-1.043380499,-14.76956654,-12.02110195,-4.385309696,-14.17967701,-3.413465261,-8.727891922,-14.32716751,-1.206851959,-11.68356133,-7.010131836,female_disgust
-395.6165775,35.04173279,-7.265363032,0.307147058,-6.723090471,-10.68106738,-19.26994483,-7.526758454,-12.71961028,-3.174402035,-9.418457271,-6.594553689,-4.433544296,-8.432626447,-2.407868803,-6.834429995,-9.329018661,-2.148536167,-7.258354016,-6.6084413,female_disgust
-522.5955811,47.11584473,-25.06699371,6.478896141,-19.01052284,-13.48134613,-31.18593407,-6.473096371,-21.69482803,0.584021628,-19.71035576,-7.149636269,-8.842114449,-12.96963501,-3.599051237,-12.44733238,-11.06930923,-2.65356636,-13.84534359,-8.166373253,female_disgust
-448.1906738,64.65307617,-24.2154789,4.243476391,-9.828692436,-17.45038795,-27.33454132,-11.42924881,-23.48694229,-1.961425185,-9.240203857,-17.13175201,-6.207321644,-11.92939854,-6.42676878,-9.237864494,-14.49628735,0.441885054,-14.68781376,-5.375622749,female_disgust
-367.1934908,38.76768971,-5.485436959,1.806150154,-4.764178665,-12.17933172,-14.80467983,-9.608204097,-12.79361376,-1.462851777,-4.445486023,-8.932883957,-5.266929953,-5.702308496,-3.477374394,-6.625108381,-7.858922515,-1.113482642,-7.342915527,-5.121593848,female_disgust
-501.694458,60.95658875,-28.83113861,4.60693264,-13.70705032,-18.26862526,-29.03044319,-11.93939209,-24.70450974,2.50031662,-16.48501205,-13.44697666,-7.501999378,-10.344203,-5.470623493,-12.46842766,-10.77079773,-0.476283312,-16.90295792,-5.189537048,female_disgust
-527.3205566,72.90914154,-18.46530533,-3.773562193,-6.016118526,-9.433245659,-18.19465446,-7.254874229,-19.91694832,0.234973803,-8.346289635,-13.24313259,-6.452063084,-8.882880211,-2.660109997,-3.30741477,-6.497893333,4.888405323,-4.371983051,-1.514912367,female_surprise
-509.0528753,67.94849248,-17.55778149,-4.570725844,-6.701864255,-10.35701647,-17.64695067,-8.057124314,-19.50898052,-0.960907513,-7.961625497,-12.97822766,-7.129524174,-8.787135109,-2.923498209,-3.517167504,-5.739417986,3.898051577,-4.06186713,-1.767227886,female_surprise
-578.401001,69.39632416,-24.14318085,-4.178191185,-10.71302795,-11.95131493,-21.78989792,-8.220327377,-19.99938965,3.464359045,-12.12404728,-10.7058754,-8.442658424,-6.611418724,-1.672692657,-3.185387135,-3.179826021,3.895562172,-6.53512001,-1.382021785,female_surprise
-496.7301025,66.868927,-23.63909149,-2.698079109,-11.13913727,-13.70589447,-22.7787323,-11.80979156,-23.22590446,-1.726341009,-12.60938358,-13.03676701,-6.611302853,-11.98803902,-3.755477905,-4.738955498,-8.752500534,3.996510267,-3.655816078,-0.33705011,female_surprise
-320.6859295,29.57620694,-1.959987836,-5.571607663,-7.047146155,-8.85672284,-8.252186067,-7.395550431,-8.650712882,-4.734189569,-4.672750534,-5.676350647,-4.842212988,-4.98883401,-1.988997457,-1.794657582,-2.157341099,1.760251833,1.175523388,-1.282310082,female_surprise
-548.4703369,63.61236954,-28.85196304,-3.217135668,-16.20486069,-16.07090378,-26.71867752,-12.67617512,-21.88240051,2.009081364,-16.69449806,-10.50497723,-8.711058617,-11.21950722,-2.955782175,-5.634838104,-5.089552402,5.674822807,-5.058319092,-1.291315317,female_surprise
-514.3455811,67.45309448,-18.83083344,-3.530288458,-10.79414082,-6.251952648,-20.77748299,-17.02274132,-22.71024132,1.582577348,-10.20981312,-14.96049404,-5.98786974,-8.197566986,-3.970706701,-0.646660626,-6.57562685,4.59109354,-7.070400238,-2.157669067,female_surprise
-307.4694463,25.11255491,-0.269862901,-3.842033648,-4.674783834,-5.080014135,-8.385561324,-9.728414111,-8.782719511,-3.045968895,-4.205894865,-6.568620874,-4.690360689,-2.967952046,-0.798589092,0.368548777,0.059403129,1.692282044,-1.066028267,-1.358930362,female_surprise
-558.3991699,59.99812317,-25.13670731,-5.375510216,-13.89014244,-8.078564644,-26.23946762,-17.9885807,-20.15058517,4.553724289,-13.92904091,-12.02410889,-5.131551743,-7.153891563,-3.838155508,-2.836901665,-3.932691813,4.402238846,-8.187921524,-0.682401776,female_surprise
-478.3192749,58.13551712,-22.24170113,-5.098974705,-9.842502594,-7.267794609,-22.91666985,-17.07241058,-26.64771652,2.663484573,-13.55191898,-15.62175751,-2.496778488,-4.682556629,1.459887385,-2.928514719,-8.288025856,0.239897609,-8.440063477,-1.584290504,female_surprise
-398.7181867,40.39319262,-12.79652094,-6.31483726,-8.260656774,-7.405053823,-17.49839751,-15.62726956,-19.63975292,-2.201470039,-9.952679209,-13.516064,-3.06866665,-3.376968301,2.131642871,-1.684846845,-5.485436553,-0.315763389,-6.183568472,-2.795695613,female_surprise
-530.0111084,55.98127747,-25.81459427,-4.702568054,-12.82775021,-7.340729237,-27.85580063,-19.93149376,-25.87690926,4.328464985,-19.50726318,-10.7199688,-2.490544558,-2.357270002,0.635378242,-4.88488245,-7.965165615,-1.748737454,-9.894944191,-0.066301361,female_surprise
-481.7737732,58.36267471,-20.95069504,-6.4532094,-11.24572277,-10.84133148,-21.09323502,-11.54748917,-24.83020782,3.27458787,-10.35726452,-12.36440849,-8.957710266,-8.4874506,-4.319868088,-6.458376408,-8.084074974,4.056919575,-4.687959671,2.782873869,female_surprise
-375.2240288,35.64116203,-6.410595906,-5.934959114,-8.02420512,-10.03959078,-13.28140017,-10.74553722,-16.30612116,-3.335504234,-6.116222642,-9.890457951,-7.239960342,-6.197201032,-3.350115622,-5.170572019,-3.078182865,2.081300026,-0.583602757,0.767233772,female_surprise
-529.4862061,55.53615189,-24.22786903,-7.109423161,-14.82152176,-12.82534599,-24.03419876,-14.62402344,-24.6158886,4.458449364,-15.94877052,-10.47269249,-8.948782921,-6.914237976,-4.590344429,-7.329363346,-6.178701878,1.891466975,-6.2020154,2.409905672,female_surprise
-433.5582581,61.75347519,-28.6715374,-1.387403369,-9.515357018,-11.94246864,-20.71306038,-13.34343338,-22.74968529,4.279660702,-13.04153347,-12.40634251,-5.827322006,-9.466344833,-2.90033555,-5.627144337,-7.142669678,5.137921333,-3.05302453,2.150589466,female_surprise
-320.8727165,32.26705589,-8.114200881,-4.639914494,-6.253726539,-8.777747717,-10.94536541,-9.824055315,-11.2765146,-2.84664221,-6.323535182,-8.097315994,-5.710160888,-5.3240571,-2.121139972,-2.675880948,-2.752708865,2.471801276,1.060219773,-0.061096395,female_surprise
-484.3409729,58.02225876,-33.13925171,-1.771246552,-13.26171875,-13.11762047,-24.27321053,-14.8615284,-20.50226402,6.486619473,-19.18758774,-9.519603729,-7.902935982,-6.908106804,-3.120645523,-7.204071045,-4.271724701,5.699784756,-3.169074774,2.271509647,female_surprise
-418.9763794,41.96356964,-17.4767704,-11.28727245,-14.4384079,-9.551052094,-25.83408546,-14.16679764,-27.24214172,-0.782004058,-10.85405445,-15.19561577,-7.556770802,-6.698724747,-4.666274071,0.50690037,-2.276015282,4.424332619,-8.063954353,-0.733727276,female_surprise
-322.8073105,25.41847762,-4.358466488,-7.479075943,-8.93327557,-7.883704954,-16.46151237,-10.55275883,-17.29193152,-3.624667484,-7.039907989,-11.22992931,-5.307041947,-4.690702846,-1.033718516,2.200648028,1.977932348,4.023402382,-3.668647856,-1.489576611,female_surprise
-473.5913696,40.27170181,-19.83691025,-11.40008163,-17.26675606,-11.80155468,-30.05034447,-15.89705944,-27.26179695,2.247390747,-15.09946156,-11.41729069,-6.804951668,-6.138178825,-3.812818289,2.078356981,-0.933523476,3.061660528,-9.503549576,0.5023157,female_surprise
-452.4414368,39.8116188,-23.79790497,-5.071401596,-8.634866714,-8.259721756,-23.45152664,-10.84955692,-22.58794212,1.828367114,-11.89319229,-13.94111824,-10.43470669,-12.7643795,-8.452025414,-5.705645084,-5.193116188,7.310499191,-3.801986456,0.116172753,female_surprise
-334.7995161,21.42877418,-6.783756525,-4.550477871,-4.647722372,-5.750651448,-13.3380676,-7.752462078,-11.48066949,-2.064086948,-5.752463786,-9.081045253,-7.147945734,-8.89110321,-6.457839445,-4.49784928,-1.619746006,4.971359173,-0.580644017,-0.232709039,female_surprise
-508.0119324,37.88199997,-28.32898331,-4.058260441,-12.613307,-10.87372303,-27.64006424,-12.50022125,-22.62194443,3.68362093,-18.17213631,-11.57802868,-12.89778328,-11.20102692,-9.15623951,-5.435502052,-1.316350341,7.491927147,-6.159904957,2.179452896,female_surprise
-551.958252,93.04815674,-12.39922714,13.42583084,13.74025726,-8.581281662,-10.008811,-5.56759119,-17.75408173,-7.427004337,-2.057825089,-6.279212475,-5.578203201,-1.186211944,-8.690360069,5.061899662,-11.11868286,-2.887784243,-6.427361012,-2.064468622,male_neutral
-375.2273147,32.72024585,1.29159086,6.595262079,6.444546736,-4.823593933,-6.501770099,-5.110961111,-9.708153112,-7.160536383,-1.763359557,-2.925813385,-3.315511999,-2.947039321,-3.324678273,-1.088775141,-4.197083235,-3.983893671,-1.892087294,-3.032976023,male_neutral
-600.7772827,88.75945282,-16.14852715,14.30354309,8.255485535,-9.934253693,-12.63857365,-9.396583557,-21.56101799,-6.017363548,-2.930047512,-5.88932848,-4.656066418,-2.687480211,-8.037553787,1.145215631,-13.38809872,-2.459383488,-8.125597,-4.585567474,male_neutral
-536.4093628,88.69161224,-13.79841423,13.91763496,18.75607491,-8.513362885,-3.599960327,-1.504523993,-16.5220623,-4.980793476,0.552989841,-3.553687096,-4.072041988,0.4893803,-8.252619743,4.651538372,-8.017723083,-3.107793808,-5.082530975,-0.561110318,male_neutral
-376.784858,37.1475541,-2.586542342,6.31840791,8.310366574,-5.360533808,-5.96144494,-5.657360525,-11.47845384,-6.570287711,0.152170339,-2.354860153,-3.755169408,-2.466657973,-3.562537537,-1.504392971,-3.832590175,-5.117447138,-2.505197616,-2.867997095,male_neutral
-585.8921509,85.20470428,-18.7963562,13.85708809,13.39801979,-12.44803619,-6.420665264,-5.338719845,-18.74259377,-2.159458637,1.315972686,-2.664040804,-3.110679388,-1.94877708,-6.254175663,4.13021946,-9.80722332,-3.778875113,-5.5706563,-3.131052971,male_neutral
-544.7171631,79.74141693,-15.50067616,9.388836861,14.16511154,-11.14983273,-5.847398758,-5.203695297,-18.98840332,-6.6097188,-2.581180334,-4.866078854,-6.931210518,0.003356442,-10.63233662,2.866262674,-11.87133121,-4.640230179,-6.524654388,-2.753419638,male_neutral
-406.1422309,41.23721627,-6.482381062,5.271348086,8.039673309,-8.321397828,-6.954979857,-5.664151085,-13.72522206,-8.031450815,-0.978589659,-4.412876248,-4.996180644,-2.204729082,-5.235000032,-1.551354795,-6.336368882,-5.961047057,-3.580757467,-4.14043816,male_neutral
-593.6419678,78.97954559,-19.74829102,10.48728466,11.03498268,-14.21945953,-8.217955589,-8.957560539,-20.67824173,-5.237782001,-1.956903577,-4.75290823,-4.715031624,-2.194958687,-10.04185867,0.895068467,-13.43082047,-4.188397884,-6.749770164,-5.770794392,male_neutral
-530.6205444,87.85438538,-12.84295845,9.584917068,16.95370865,-10.57580471,-7.270602226,-6.784446239,-19.52572441,-5.182384491,-3.095502615,-5.442525387,-6.741680622,-0.272732377,-11.25380611,2.981856823,-12.37032032,-3.366673231,-7.896006107,-2.952594995,male_neutral
-320.2092843,26.87438852,2.045617154,3.547117811,4.534189917,-4.01473505,-5.967546743,-5.849246948,-9.117982123,-6.468408534,-1.532241623,-1.293970372,-2.439252471,-1.290024719,-2.787212052,-2.706007591,-4.633280124,-4.183386064,-2.362018386,-3.296435895,male_neutral
-575.104187,88.35932922,-15.73002052,10.92576504,12.6856432,-13.83415508,-8.802373886,-9.907823563,-19.79637527,-2.770905972,-2.889355659,-6.234889507,-4.851586819,-3.321619034,-10.34873772,1.461511493,-13.19561768,-2.950419903,-8.304437637,-5.215177536,male_neutral
-592.9631958,93.3170929,2.390233278,15.61473274,13.68256855,-2.103346825,-3.544575214,-2.23917222,-11.78618145,-3.273200035,-1.973425269,-3.723902941,-8.880101204,0.513869405,-6.501102448,2.083769798,-9.834323883,0.018933665,-4.10124445,0.073380783,male_calm
-397.8425663,28.09937386,9.59727202,6.599304674,4.377050775,-0.12186811,-2.451786297,-3.855894889,-5.927039538,-4.148774427,-1.315241914,-2.32062973,-3.981441861,-1.861446999,-2.682400823,-2.558717034,-3.280587498,-2.230802155,-1.273767791,-2.554173991,male_calm
-643.2943115,89.19918823,-2.313521385,14.59712124,7.115708351,-5.223757744,-6.826104641,-5.771230221,-14.47014999,-3.172000647,-0.913362741,-4.865383625,-7.069797039,-0.135765687,-5.83342886,0.2627846,-9.937398911,-0.224154949,-3.551525831,-0.226883054,male_calm
-601.6952515,86.58009338,-0.309309125,17.25852585,10.97424984,0.794737279,-7.161059856,-4.32830286,-11.47657299,-5.553109169,-0.436349601,-3.535766125,-6.935656548,-0.198705971,-5.231759071,3.910916328,-8.861170769,0.534715593,-6.724506378,-0.854799509,male_calm
-460.3118162,40.39493075,7.679681021,7.504180529,5.487340936,-0.713676294,-5.230869994,-4.693496507,-7.951443432,-6.868599706,-0.958245249,-2.956003276,-5.32247069,-2.801678161,-1.946434289,-0.898137517,-4.072548001,-3.426564621,-2.962365991,-2.82824476,male_calm
-658.8242188,86.09764099,-2.717894316,19.39133835,6.863188267,-0.064266853,-9.273765564,-4.382417202,-13.11519051,-3.384652615,0.751756012,-2.311572552,-5.27358675,0.647102475,-4.059758663,3.53054142,-9.507139206,0.571420968,-6.303417683,-0.498838186,male_calm
-571.2993164,81.35131073,-6.240726948,14.2083025,5.980325699,-4.702179909,-6.832504272,-4.921084881,-14.19207668,-5.379625797,-0.732990742,-5.507807255,-8.057759285,-0.962813139,-6.898333549,0.978347301,-13.54883289,1.586828709,-5.490474701,-2.888093948,male_calm
-411.8264339,39.68275825,5.129764461,5.754979075,2.964946216,-3.596424126,-5.135228554,-5.488777445,-10.19493405,-7.011340037,-0.65366579,-3.068748609,-5.930499649,-2.366256555,-2.881059207,-3.522227399,-6.188330752,-2.871591417,-2.118286849,-3.156523107,male_calm
-634.1514282,85.35614777,-8.433216095,16.98357964,2.988754272,-5.02500248,-8.613704681,-7.507804394,-18.27979469,-3.897607088,-0.708078682,-7.434494019,-6.680286407,-1.569152236,-6.971026897,-1.733111739,-12.48192024,3.976805687,-8.85398674,-2.510797977,male_calm
-563.6345825,86.62606812,-4.551469803,14.61598015,9.193764687,-4.329391003,-8.147461891,-3.939212084,-15.77318001,-3.671963692,-2.972112656,-4.416998863,-9.124727249,-0.129702672,-8.232246399,1.837276936,-12.58085155,-0.484609097,-6.520618439,-3.93562746,male_calm
-381.1539231,32.21193625,8.205808412,5.659417127,3.528549286,-1.651720157,-4.60133676,-4.992650761,-8.929856184,-5.351110606,-0.877717955,-2.602601309,-4.515140803,-2.582501885,-2.859499203,-2.193630314,-4.746581508,-4.267315955,-2.66697221,-4.227964587,male_calm
-608.1365356,84.82498169,-7.827610493,13.15618038,4.432528496,-7.099376202,-10.6667738,-6.822265148,-16.91076279,-3.245839834,-2.904441833,-5.568646431,-8.235927582,-1.618008137,-8.110515594,0.272890091,-12.91679287,0.66595912,-7.925850868,-3.60532856,male_calm
-591.5712891,78.69234467,-2.935478687,16.73819351,9.453373909,0.994671881,-7.593198299,-3.308183908,-8.930721283,-4.928613663,0.014151812,-2.909930944,-7.175171852,-1.996533871,-7.380029678,2.232478142,-9.705532074,0.739298165,-4.204432964,-1.352028847,male_calm
-397.610877,27.60054282,6.433262788,4.949670084,4.197884674,-0.687580629,-4.764679026,-3.731441253,-4.963400762,-4.411861489,-1.10489621,-1.477452605,-3.902649828,-3.274212453,-2.936415498,-2.743393386,-3.930483484,-2.485876386,-1.120588681,-2.920142978,male_calm
-653.3878784,77.50039673,-5.52761507,18.04187775,5.968850136,0.95544523,-10.55582905,-4.388988018,-11.48481655,-3.017506599,-0.805975258,-3.540311337,-7.270458221,-1.974951148,-5.537314415,1.772840738,-10.06993294,2.642151356,-4.755908489,-0.300622702,male_calm
-632.2230225,73.93804932,0.154875115,16.6785202,9.987658501,3.137579918,-5.505484581,-3.989662647,-7.085015774,-3.997514725,0.781639338,-1.782988191,-5.696101665,-1.403402686,-6.959821224,3.356939316,-6.850485325,0.038046617,-4.11110878,-0.390718281,male_calm
-460.3110356,29.78756041,5.510160461,6.859677591,4.664087176,-0.130561595,-3.649182972,-3.048683588,-5.143500447,-5.137527314,-0.971912553,-1.908895651,-4.59818877,-3.504762411,-3.057816651,-0.777966844,-3.267379838,-2.843052578,-1.772515227,-2.450650352,male_calm
-682.9666748,70.5011673,-1.876369953,18.45516396,5.254361153,1.365184903,-9.162511826,-5.256536961,-9.449326515,-2.776867628,1.915246844,-2.296422482,-5.553883076,-2.657993078,-6.27937746,3.556382418,-7.029084206,1.630148649,-3.260489464,0.606774807,male_calm
-584.2754517,83.40998077,-4.959601879,17.15391922,12.34176826,-0.923356891,-8.747842789,-6.524762154,-14.90245724,-3.732233763,-0.682254136,-3.686193228,-8.754563332,1.542591929,-5.699448109,2.487887144,-11.16508579,0.574751973,-4.550907612,-2.336716175,male_calm
